_id,statefp10,created_date,plannerassign,pghdb_sde_Neighborhood_2010_are,funcstat10,mtfcc10,last_edited_date,OBJECTID,hood_no,sqmiles,last_edited_user,blkgrpce10,GlobalID,namelsad10,fid_neighb,countyfp10,awater10,Shape__Area,acres,page_number,shape_ar_1,created_user,intptlon10,neighbor_,intptlat10,fid_blockg,temp,geoid10,unique_id,perimeter,tractce10,shape_le_1,neighbor_i,sectors,Shape__Length,dpwdiv,shape_leng,hood,aland10,dataspatial_wkb
1,42,2020-08-14T12:57:28Z,Adriana Bowman,7968760.0,S,G5030,2020-08-14T13:02:13Z,1,64,0.30192069,SDE,3,a642a6b6-a2a9-48d5-acf2-3e2ce87d4bc0,Block Group 3,71,003,0,8417066.644714355,193.22923916,15,7968760.14936,SDE,-079.9073195,48,+40.4523867,233,,420031405003,113,136797.97928478,140500,13891.8733483,2130,11,14181.728584093766,2,6787.52765016,Point Breeze North,172851,\x00000000030000000100000090c053f9f0a5efe93240443a4d7f0ed3d8c053f9e9856a37ac40443a470a808c82c053f9d6f976790340443a364bec679dc053f9d41fa7653440443a33f85510d4c053f9cce5f7403e40443a2e1ac57e24c053f9c575c0767d40443a280ae10492c053f9be835dedf240443a22706d5065c053f9af1455219b40443a163fdd65a1c053f9a79fec99f240443a10624dd2f2c053f996bfca85cb40443a030c23fab1c053f99314445aa340443a00431bde83c053f9854cdb7ae5404439f609dcf894c053f9851a869403404439f5dfeb8d82c053f9484944ed70404439c64ba94bbec053f93e89a88ace404439be4cd74928c053f9396d0917d7404439b9d7fd8277c053f9331e3a7daa404439b43526527ac053f92e40852b4e404439af6c69b5a6c053f9270f388228404439a7c17a8933c053f9236c15d2d0404439a3c21187e8c053f9206c8711d8404439ac3eb7cbb4c053f91f31f46ed2404439aac53b0814c053f91d81f10668404439a8c586876ec053f91d81f10668404439a294141e9bc053f91e18efbb0e4044399dc2f405f7c053f91e75360d024044399ae924f228c053f91eafee6fb540443998f1d3ed52c053f91efb6dca0840443995703f2d3cc053f91f36262cba4044399389b52008c053f9212513b5bf40443982ba5a0382c053f921dda059a74044397bfa4c61d8c053f9237cdcca714044396b97fe8ee7c053f923b7952d23404439694ccab3eec053f9263d816acf404439512ec6bce8c053f926e54717164044394adbc664d4c053f92734f82f514044394812be48a6c053f9274e22a2c24044394727dcbddcc053f92962cfd8f140443934d6a161e5c053f929a1b9f98b40443932a497fa5dc053f92aa5c5f7c640443926fa3fcc9fc053f92cf95d4e90404439288ce703b0c053f93022dd7a9a4044392ab68cef67c053f93211cb039f4044392c061847f5c053f93300de4c514044392ca57a786cc053f935ce1826674044392e83a109d0c053f936c15d2d024044392f2b66b617c053f93aabcd78c440443931c219eb64c053f94545846e8f40443938cda6e760c053f9466b1e5c0c404439397dd00f77c053f94a6223e1874044393bea91d9b2c053f94cd31769a94044393d4ae429e1c053f94f2f123c434044393edd8b60f2c053f95d7cb2d90640443948882f0e0bc053f962456f75da4044394bc6a7ef9ec053f964e8b7e4de4044394d94078961c053f969f05ea24d40443950fc71d606c053f96bbdbe3c10404439523b3636f4c053f96cdf266ba540443952fc2656acc053f96f8ad2567a40443954c985f06fc053f9720c8cd63d404439567dbb16c2c053f973e681a9b940443957bc7f77afc053f97689ca18bd4044395989df1173c053f9799e518f3f4044395b9a5a89b9c053f97c286f8ad24044395d4e8fb00cc053f98094e5d5b2404439603925bb7bc053f98de6ddf00b40443968f8e7ddcac053f9925785f8d34044396bebe1650ac053f9930be0ded34044396c508b32cfc053f9953586ca8a4044396d97b30f8cc053f995ee136e724044396e04c05921c053f9998d045fe140443970b49e01dec053f99af1886df8404439719f7f8ca8c053f9aa21a719b54044397ba6698bb5c053f9af35e310dc4044397f06705c89c053f9b30f8c64fe404439818c5c9a35c053f9be9c88616340443989374bc6a8c053f9c27631b5854044398bc59b8024c053f9c69f8c21e24044398e86402081c053f9c6eb0b7c354044398eb8950764c053f9d31b9b66f940443996fa82e87dc053f9d744f5d35640443999cbee807cc053f9d9620685554044399b34a44c7bc053f9dd69d302714044399de481f538c053f9efd86a8fc1404439aa4766c6dec053f9f601797cc4404439ae70c1333cc053f9f687b139c9404439aec4a4095fc053f9f81a5870da404439afd976ff3bc053f9f8a4c1ebc8404439b035bd512fc053f9fa658c4bd3404439b15b573eabc053f9ffa7eb6bf4404439b4dcebfec1c053fa016ce789e7404439b60ae9680ec053fa07852f7f4a404439ba12b5e52ac053fa19ce075f70404439c64345cfeec053fa1a60d4562e404439c6a7ef9db2c053fa1fddebd902404439ca9691a75dc053fa276fb09204404439d06bbdbe3cc053fa2c669057d1404439d4a5df223ac053fa3161a1db87404439d96e9bbf0ec053fa346dc5d639404439dcad14a0a1c053fa385c67dfe3404439e13b18dac2c053fa3aeab7995f404439e42e126202c053fa3cfb3311a5404439e6f71a7e31c053fa43b70ef566404439f00abf76a3c053fa520d130dfa40443a03c4b09e99c053fa6534373f3140443a1e2584f4c7c053fa62e903643940443a1fea8112bac053fa5c74751ce340443a2c12ad81aec053fa54b8bef8cf40443a3aeab7995fc053fa51d25aab4740443a40746455ebc053fa492bc2fc6940443a5119ce075fc053fa4649906cca40443a56abde3fbcc053fa43f5f9160140443a5b18548a9cc053fa3cfb3311a540443a68661ae70cc053fa3aabcd78c440443a6cdaf4adbcc053fa3a81dc0db240443a6d1e108c3fc053fa3a109d063640443a6defc7a398c053fa39eadd590c40443a6e3b46fdebc053fa399b2c40d140443a6ec17ebaf1c053fa38a7e73a3640443a706d506573c053fa385c67dfe340443a70fbeb9e49c053fa37e6f71a7e40443a71cda2b5a2c053fa3682730c6740443a7442c7fbadc053fa36113404ea40443a751ce28ed6c053fa34549b62c740443a73c4f3ba77c053fa2f2734f82f40443a6fc58ab92cc053fa2d6ece13f540443a6e75ff609ec053fa2c94b380cb40443a6dce39b457c053fa27b6fe2e6f40443a6a11ec918ec053fa24399b2c4140443a6759ab6d01c053fa22d0e5604240443a6644d87725c053fa1e68a0d34a40443a62dc6e2a80c053fa1ada76d97b40443a60780fdc16c053fa154c985f0740443a5dbfceb789c053fa148ba83f4f40443a5d7cb2d906c053fa0ec311622840443a5c1c6088d7c053fa0ca600b02940443a5bc87db2b3c053fa06f694467440443a5b078d92fbc053fa03d9a9542240443a5a2d72ffd2c053fa019f3c70ca40443a594af4f0d8c053fa00de4c511140443a58f7121ab5c053f9fe36d2242540443a57eaa2a0a9c053f9fc19c1722640443a56de33269ec053f9f709b738e740443a532a497fa6c053f9f0a5efe93240443a4d7f0ed3d8
2,42,2020-08-14T12:57:28Z,Christian Umbach,34078712.0,S,G5030,2020-08-14T13:02:41Z,2,76,1.22340867,SDE,3,20d4605b-258e-441a-a57e-a28fdabb6d30,Block Group 3,66,003,0,34108372.952697754,782.98154712,15,34078713.1892,SDE,-079.9435821,55,+40.4427301,203,,420031401003,57,136797.97928478,140100,30343.6510759,2137,10,30326.81941843636,3,8071.73494198,Squirrel Hill North,291302,\x0000000003000000010000014ac053faeb91b3f20a404438dc981beb18c053fae9bbf0dc77404438d05f288484c053fae54b48d3ae404438d1c7de5083c053fae3bcd35a86404438d24e160d88c053fade3b8a19ca404438d43d03968dc053fad801b43526404438d66f0cfe15c053fad3953dea46404438d801b43526c053facf0b6b6e0d404438d9945b6c37c053fac97d8cf399404438db8348f53cc053fac169c23b79404438de54b48d3bc053fabce4217d28404438dfefbf401cc053fab90a782907404438e147ae147bc053faadea897636404438e536501e26c053faad81adea89404438e560418937c053faa9ac365450404438e6c093d966c053faa60d4562e1404438e7ff583a54c053faa444178705404438e8a71de69bc053fa9d4d834092404438ebe596c82ec053fa9b7bf1e8e6404438eda22f6a51c053fa9a5a89b952404438eebf65dbfdc053fa98bb4d4888404438f2495e17e3c053fa96af038e2a404438f5ec80c73bc053fa923a29c77a404439009b30728fc053fa91819d239240443902602c9082c053fa88ca3e7d13404439161a1db878c053fa85e80bed744044391c087442c8c053fa8366516db14044391fcd24e161c053fa8112ba16e8404439227d028a1ec053fa7fd82773e240443923a29c779ac053fa7d3910c2c640443925918a009fc053fa7c957cd46740443925cc426352c053fa7603925bb840443928848387dfc053fa7314ca926040443929888f861ac053fa713ad5bee44044392a27f1b691c053fa6bb55ac0404044392c16df3f96c053fa69df97aaac4044392cbea4ebddc053fa63d3e4ef034044392ed783dff4c053fa5eb7457c0b40443930164840e1c053fa5baf533f424044392f4cf4a559c053fa5885d313384044392d98bf7f06c053fa5b749adc904044390880d801b4c053fa5daad60200404438ededaec4a4c053fa5e17e34b94404438e89eba6acac053fa5f2cb64170404438dbad3a604ec053fa5f6fd21ff3404438d8b1dd5d3ec053fa5feda66128404438d36b4c7f35c053fa605ab3aabd404438ce032db1eac053fa61565c2d28404438c1d29dc726c053fa61bb05faec404438bde3fbbd7bc053fa6249a133c2404438b8950763a2c053fa62cfd8f0c7404438b1dd5d3dc9c053fa646ae3a3a94044389dcf893fafc053fa64f97edc7f40443897204295a7c053fa6583e8576d40443890a350d280c053fa672fba01ef4044387d2c7b890dc053fa67b1c0010c40443877574f722ec053fa67be553ac540443876af89c5e7c053fa696a26e5474044386277c45cbcc053fa6a7ef9db23404438556d19decec053fa6e58a32f4540443825c810a56ac053fa7000431bdf40443811904b3c3ec053fa72d5e071c5404438117f84449ec053fa7a072d1aeb404438117720c8cdc053fa7f1f9acffa404438117720c8cdc053fa9628cbd12440443811904b3c3ec053fa98201cd5fa4044381198aeb80fc053faa22b3892ef40443811d3671ac1c053faa7589efd8740443811d3671ac1c053fab6e0d23d4f40443811e42e1262c053fabc126a65cf40443811ec918e32c053fac169c23b7940443811ec918e32c053fad1782d384740443811f4f50a03c053fad6d3b6cbda40443811fd5885d3c053fae2b4959e62404438120e1f7d74c053fb06573215fd4044381248d7e026c053fb123810e886404438127b2cc708c053fb151e75360d404438128bf3bea9c053fb1b328b6d8740443812c6ac215cc053fb1dd5d3dc8c40443812c6ac215cc053fb20c069e7fb40443812c6ac215cc053fb2656abde4040443812cf0f9d2cc053fb2d55a3a08440443812d77318fcc053fb47cfa26a2340443813122b7bafc053fb5321e603d54044381309c7ffdec053fb539756c93a4044381309c7ffdec053fb597d49d7ba4044381294573a79c053fb5fb71fbc5e40443811ec918e32c053fb6256366d7a40443811a975afb0c053fb699c7bcc2940443810b630a915c053fb858793dd984044380d130df9bec053fb8750c1b9734044380cc78e9f6bc053fb91361dc93f4044380b3d4ae42ac053fb944241c3f04044380abf76a2f5c053fb98e97071824044380a41a261bfc053fba5daf07bfe40443808e9b38d61c053fbb00bcbe61d40443807c4199fe4c053fbb7c3504c4940443806e9ff0cbbc053fbbad7d7c2ca404438072d1aeb3ec053fbbbe878fabe4044380746455eafc053fbc2acb85a4f404438071c53f39dc053fbc4220360074044380713f077cdc053fbc73eee5259404438070b8cfbfcc053fbc7c957cd46404438070b8cfbfcc053fbcdb7ae5797404438072d1aeb3ec053fbd0b30b5aa740443806af46aa08c053fbd3dc8b86b140443806317268d3c053fbd49d7ba66a40443805f6ba0621c053fbd60e94ee39404438059210385cc053fbdbd2fa0d7840443803925bb7b7c053fbdec1c1d6d040443802f2f98740c053fbe1b4bb5e0f40443802539756c9c053fbe392e1ef744044380285ec3dabc053fbe48e8a71de404438029f16b11cc053fbe6a337a80d40443802d9cf13cfc053fbeb0318b934404438044ae85b9fc053fbee88df37334044380642396074c053fbefcbd5560840443806f262888bc053fbf4f93bc0a04044380a52695960c053fbfba450acc14044380ee8d10f52c053fc00f345069a40443812cf0f9d2cc053fc06c43f5f914044381743e963dcc053fc07570c565040443817b95a2941c053fc0c77dd872f4044381b6d43d039c053fc0d9d7774ac4044381c3efae792c053fc0e27e0ef9a4044381c92ddbdb6c053fc14fce746cc40443820b3d4ae43c053fc16aceaaf3640443821a719b4ddc053fc1882adc4ca40443822ab25b318c053fc1d6063172740443825072085b2c053fc1e1d2178f7404438256366d7a5c053fc1f212d773240443825c810a56ac053fc22856605ee404438270f388228c053fc25c3dee782404438279dd3bafec053fc292c49342640443827ae9ab29ec053fc2c0a4a05de404438278d0cc35dc053fc2cf95d4e9040443827fa1a0cf2c053fc2ead9274e240443828bb0a2caac053fc3250b5243a4044382adc4c9c91c053fc327ed84d344044382b0ea18373c053fc352220bc384044382e09fe8683c053fc36a400fba94044383009b30729c053fc36deb95e5b404438305532617cc053fc3760bf5d79404438318b934699c053fc385c67dfe340443833e78e1933c053fc38b47c73ef40443834b945308cc053fc3bafd976ff4044383c7d5ed070c053fc3d102bc72e4044383fe5c91d15c053fc3ec02f2f9840443844284dfce3c053fc3faf42784b40443846173b85e8c053fc40746455eb40443847b24638c9c053fc42784a94794044384b6e935b92c053fc44e0daa0cb4044384ea4a8c155c053fc46d82ba5a04044385143bf7271c053fc4766c6de7640443851d25aab47c053fc4b44a1f08040443855b8993922c053fc4d37c1376d4044385729b280f1c053fc4edb2f661f40443857d1782d38c053fc4e69f05ea24044385996744b2bc053fc4dfce3150e4044385b530ced4ec053fc4d1633482c4044385eedcc20d5c053fc4cb9ecf63840443860780fdc16c053fc4ca925fe9740443860bb2bba99c053fc4dc22ab25b40443861f9f01b86c053fc50bd87b56c4044386338b47c74c053fc577963992d4044386601bc98a2c053fc6006d0d4994044386994185059c053fc60e0eb67c340443869f05ea24dc053fc6b50b0f27c4044386eb0b7c350c053fc76bc1effa04044387304039abfc053fc8d759ee88e4044387c84b5dcc6c053fc9bd8383ada40443882c6ef3d3ac053fc9cc74b838c40443882e019b0abc053fc9df548ecd94044388301a79fedc053fc9e3c96894440443883126e978dc053fc9f623076c0404438829cfdd228c053fc9fdbd2fa0d404438822ff08894c053fca14cec41dd4044388112ba16e8c053fca57646ae3a4044387b6fe2e6ebc053fca79bbadc0a404438784a9478c8c053fcabe6a337a840443871f79420b4c053fcaf20ea5b534044386c5d206c87c053fcafe60c38f34044386cf41f212dc053fcb1d4f9c1f84044386de76427c8c053fcb2c83ec8934044386e5cd4ed2dc053fcb5e95b78cd404438724b76f6d7c053fcb9389b52004044387607c419a0c053fcbbb1f255f340443878d92fb19ec053fcc0767d34df4044387e414e7ee9c053fcbf0563ed0f40443881908e581dc053fcbd1244a62240443886bdf4c2b5c053fcba732df5064044389068986fcec053fcb8dc55000d40443894ab1d4f9cc053fcb55ac03ff74044389cc319c5a4c053fcb213e3e293404438a497fa5d29c053fca86d71f362404438b9cb6848bfc053fca4f440af1d404438c1ca3a4b55c053fca2ad3e920c404438c8cd63cb81c053fc9bd8383ada404438e21101b003c053fc9a1b9f98b7404438e618ce2d1fc053fc996fa82e88404438e84ad794a7c053fc964e8b7e4e404438eec7c957cdc053fc94e1a3f466404438f31b152f3cc053fc93d9663843404438f7caa7589fc053fc93c89f40a3404438f8b588e369c053fc93ccd0fe8b404438fdeb52c9d1c053fc94317acc4f404439019f3c70cac053fc94d940789640443904ab606b7bc053fc959a30984e404439081c2e33f0c053fc97e996312f404439127f5e84f1c053fc98aeb80ed040443915f88fc936c053fc9a9da597d54044391efb6dca08c053fc9c886162f1404439271bcdbbe0c053fc9e12a51e324044392bfdb4cc25c053fca044ae85ba40443935a858793ec053fca133c1ce6c404439394b7b2895c053fca19c9d5a184044393b0813cab8c053fc9ec70004324044393b5393250bc053fc9c27e953154044393bd9cae211c053fc9984a0e4114044393c3e74afd5c053fc92ddbdb5d94044393c925785f9c053fc85caafbc1b4044393e4ef0281cc053fc80f98fa3774044393e9a6f826fc053fc7603925bb84044394003254e6ec053fc6d3f9e7b81404439414a4d2b2cc053fc6c2699c7bd404439416bdb1a6dc053fc68e820e62a40443941e14bdfd2c053fc67d34df04e4044394213a0c6b5c053fc60780fdc1640443943201040c0c053fc5629d8409e40443944998d0460c053fc512ec6bce8404439451fc4c166c053fc4b8bef8ceb404439460aa64c30c053fc45aa2e3c5340443946fdeb52cac053fc3f811f4f514044394801f75105c053fc383f0bae8a4044394916ca46e1c053fc3161a1db874044394a1272c94bc053fc1cd1c7de514044394d056c508bc053fc15f88fc9364044394e09784ec6c053fc10e453d20f4044394ec204f2aec053fc0431bde82d40443950a02b8412c053fc01b003686a40443950e3476295c053fbfc9ff92f2b4044395182a9930cc053fbfb549f948540443951b4fe79eec053fbf5e84f0953404439528f190d17c053fbe43aa79bbb4044395568e820e6c053fbe2f37fbefd40443955ef1fddecc053fbe1deacc9214044395696e58a33c053fbdc8323358f40443959ddc1e796c053fbdb7281fd9c4044395a8deb0faec053fbdac258d5844044395af294dd72c053fbd8be7296f64044395c31593e60c053fbd816aceaaf4044395ca6ca03c5c053fbd5454152b14044395e6362a5e8c053fbccdd93c46e40443963a9f383f1c053fbca1059ea57404439656eefa1e4c053fbc4a4095f2440443968cef672b9c053fbb463497b7440443972ffd1dcd7c053fbaefb2aae2940443976683c297cc053fbad106ee30d40443977963992c9c053fba9b068123840443979b77c02b0c053fba74c09c3ce4044397aa25d8d7ac053fba558ea7ce14044397b6bb12902c053fba22f6a50d74044397dfa00e27ec053fb9fbe76c8b44044397ff9b56324c053fb987c6327ee4044398476f2a5a4c053fb953dea465a404439867f0aa21ac053fb90de09353340443989374bc6a8c053fb83ba3443d44044399170d62bf1c053fb7f5e84f09540443994317acc4fc053fb7b677f6b1a40443996b76709fac053fb6f826edaa94044399e40c8472cc053fb6b8f9b1316404439a0cf1800a8c053fb687f455a7d404439a2be0589adc053fb61b6d43d04404439a71151611cc053fb60aa64c2f8404439a7b9170d63c053fb5f5ad96a6a404439a89b951c5cc053fb5c5718eb89404439aab4741073c053fb5818c5c9a3404439add9c27e95c053fb574f722e1b404439ae70c1333cc053fb56a37ac3eb404439aeee957471c053fb4cdb7ae579404439b6bb129025c053fb45bf26f1dc404439bc903ea705c053fb427c7c5261404439bf401c4fc2c053fb4024b33db0404439c1376d5497c053fb3f39d1b2e6404439c1eff9f87fc053fb3c792d1288404439c4113c6866c053fb3b927d45a6404439c4d22c881ec053fb3686a4ca4f404439c8e25c810ac053fb324c836651404439cc4ac6cdafc053fb28e0c9d9d3404439d3e4ef0282c053fb276b7ed41b404439d512ec6bcfc053fb2263d816ad404439d92b7fe08bc053fb1d25aab474404439dd65a14489c053fb0d9d7774ac404439ea0ba1f4b2c053fb083126e979404439ee4e26d480c053fb035371971c404439f1e0828c37c053fb02f2f98740404439f1f9acffa8c053fafc9ff92f2b404439f444e0daa1c053faf34d6a161e404439f727136a40c053faf27fe4bcae404439f75104d552c053faecfe9b7bf2404439f8b1572581c053faebc408d8ed404439ef7c243dcdc053fae7967caea7404439d441355476c053fae6362a5e78404439cb35f3d7d4c053fae6256366d8404439cab81f969ec053fae5fb71fbc6404439c947064ecfc053fae5eedcc20d404439c8d195896ac053fae5c0b99913404439c768dfbd6ac053fae542e557de404439c32ebe596dc053fae518f3eccc404439c1c6088d6dc053fae58e64b231404439bb83cf2cf9c053fae5a78f25a2404439ba450acc0cc053fae5bc87db2b404439b9389b5200c053fae8f6cefed6404439a9f383f0bbc053faea3161a1dc404439a42f1ed17cc053faeae5bc87db404439a0be510907c053faed06fef7c24044399685122318c053faedbf8b9baa404439931ca7d673c053faf0c77dd87340443983c6c97d8dc053faf6e82949a540443964bec679ccc053faf9f44d4456404439552e2fbe34c053fafaebc408d94044394efcbd5561c053fafb267c6b8b4044394d834091c1c053fafb506dd69d4044394845132f88c053fafaa044ae86404439419e300150c053fafa69be09bb4044393f8db48909c053faf52fc2656b4044391c7de5082dc053faf4e4430b184044391a8ef77f28c053faf2ecf206424044390d9513f8dbc053faf112fd32c64044390153bd1676c053faeb91b3f20a404438dc981beb18
3,42,2020-08-14T12:57:28Z,"Vacant, contact Ose Akinlotan (Planning Manager)",12751163.0,S,G5030,2020-08-14T12:59:55Z,3,35,0.45738457,SDE,2,bf4065e7-c29c-48bd-b529-e7fd99077238,Block Group 2,39,003,0,12751150.031677246,292.72612537,15,12751163.3098,SDE,-079.9433700,18,+40.4672423,86,,420031017002,113,136797.97928478,101700,14574.3266866,2100,12,14577.426328187428,2,6586.68365832,Garfield,217979,\x000000000300000001000000aac053fbde82d7b63540443c7d2c7b890dc053fbdbfceb788940443c7b99d451fcc053fbd477bbf94040443c75c4a83b1dc053fbd3fe1975f340443c752da98677c053fbd00f776c4840443c70329802c1c053fbcf95d4e8fb40443c6f9335d24ac053fbcc70867ad940443c69f8c21e1dc053fbcc100e6afd40443c6950fc71d6c053fbc1f42bb66740443c5681ecd4aac053fbc1a47a9e2c40443c55f3519bd4c053fbbe6601bc9940443c502eec7c95c053fbbc2b94d94040443c4c37e6f71ac053fbb5d462c34440443c40f2389720c053fbb5807fed2040443c40746455ebc053fbb4c7f3493840443c3f705857b0c053fbb3e1437c5740443c3e8dda48b6c053fbb2d4d4024b40443c3e18698351c053fbafab53d64140443c3b7952d235c053fbadcd2d44dd40443c39ef0f16f4c053fba60913a4f840443c3465625a68c053fba2d2fe3f3640443c321a2e7f6fc053fb9d30270f3940443c2e2328f9f4c053fb8c47a17f4140443c223e186983c053fb86a8fc0d2c40443c1e4712e408c053fb80389f83be40443c19b0ab2e17c053fb6cf41f212d40443c0bed740c41c053fb6687f455a840443c07570c5650c053fb64840e171a40443c05e5f30e80c053fb5e7c8d195940443c01abd1aa82c053fb5c7cd898b340443c00431bde83c053fb5d9a0f0a5f40443bfc43b2dd37c053fb5f91600f3440443bf562174c4dc053fb610adcd2d440443bf077ccc038c053fb6238da3c2140443bec918e325dc053fb630ec3116240443be9c0229a5fc053fb65907d912540443be1650a45d4c053fb666a98244f40443bde9c0229a6c053fb67caea747e40443bda059a73b4c053fb6bf01322f240443bcc5b8dc550c053fb6d5497310a40443bc7cd898b2fc053fb6e264e486240443bc50ce4ead1c053fb709fa54c5540443bbce4217d28c053fb71758e219640443bba2be0589bc053fb736cdf266c40443bb395c42203c053fb795f676ea440443b9fec99f1aec053fb7b5aea316240443b996744b2b7c053fb7cb2d905c040443b94ea077037c053fb7d88c1db0140443b9220ff5409c053fb842b734b5140443b7c6759ab6dc053fb8661ae70c140443b752977c88ec053fb8854cdb7ae40443b6e82949a56c053fb8e3ac0c62e40443b5a9eb2074fc053fb903211cb0440443b54003254e7c053fb924f227d0340443b55714b9cb7c053fb98a65492ff40443b59c4977425c053fb9ac36544fe40443b5b3e1437c5c053fb9baa1511e040443b5bdd76683cc053fb9e5e24788540443b5dbb9cf9a0c053fb9f4906034f40443b5e5aff2a17c053fba237cdcca740443b606b7aa25ec053fbab042528ae40443b669ced0b31c053fbadf2ecf20640443b68b5cbff47c053fbb28d8665e040443b6bc1eff9f8c053fbb4cc25072140443b6d43d03969c053fbc0724b76f740443b74aba38759c053fbc5154866a140443b77a7008a69c053fbc8605681ed40443b79c842fa51c053fbc957cd466f40443b7a67a52ac7c053fbcf312b1b3740443b7de939eaddc053fbd27807789a40443b7d7c2ca149c053fbd5f138bce040443b7d0f1f57b4c053fbd68405b39e40443b7cf5f4e443c053fbd844d013a940443b7cbb3c8191c053fbd8dbcec85040443b7caa7589f0c053fbdd377e1b8f40443b7c45cbbc2cc053fbea52ef911d40443b7b2031ceafc053fbeeb2d0a24440443b7ac3eb7cbbc053fbf0f5a1016d40443b7a80cf9e38c053fbf7caa7589f40443b79c842fa51c053fbfa15db339840443b798d8a979ec053fbfee6fb4c3c40443b790752da98c053fc02ff8ec0f940443b789a459104c053fc0d5e8d541140443b7785729b28c053fc1233df2a9d40443b77079e59f3c053fc16e371540040443b769a91105ec053fc1dfb9389b540443b75fb2edfe7c053fc1ee243569740443b7614595358c053fc24e592967040443b77963992c9c053fc2990f301eb40443b78cc9a77e6c053fc2d2bb2357240443b799e518f3fc053fc37fbefd00740443b7c2ca148bbc053fc3b9ae0c17640443b7d06bbdbe4c053fc413db7f17340443b7e77d523b3c053fc522ea0fd3b40443b82dbe7f2c3c053fc57d5a9eb2040443b845564b663c053fc5bff04577e40443b857afea3dfc053fc687b139c9540443b88ebcc6c55c053fc6ca46e08f240443b8a116659d1c053fc703f2d3c7940443b8b0d0edc3cc053fc7b17ce52df40443b8e1932d6edc053fc7eb6bf444e40443b8f1d3ed528c053fc82b1f687b140443b903211cb04c053fc8e9f6a93f340443b9389b52008c053fc929ed3953e40443b94a6eb91b4c053fc920c069e8040443b9991361dc9c053fc9131ec0b5640443ba0f9096bbac053fc906034f3fe40443ba860dcb9aac053fc8fd9fd36f840443bad5bee3d60c053fc8f9b13165d40443bafd976ff3bc053fc8ede54b48d40443bb7521144ccc053fc8ea39c51db40443bb9d7fd8277c053fc8def416bdb40443bc03361565cc053fc8d9f9053a040443bc28f5c28f6c053fc8d36b4c7f340443bc5bd0e12e8c053fc8e820e629940443bc77143393bc053fc91ab8e8ea440443bcb923a29c7c053fc97891e215340443bd5c31593e6c053fc988d2a1f8e40443bd7a13c254ac053fc9a73b42cc340443bdb22d0e560c053fc9cbee807bc40443bdfc9ff92f3c053fc9fadafd11440443be6cd29131fc053fca08398a65540443be963dc486bc053fca15db3397e40443bed5ae1cde6c053fca18bd6627840443beeb2d0a244c053fca1f4b1ee2440443bf6555c52e7c053fca1cac0831240443bf926c7eae6c053fca1272c94b440443bfdef8487bac053fc9f2ba9d1f640443c05bc01a36ec053fc9af5ba2be040443c1522a6f3f5c053fc99aa60913a40443c18def416bec053fc9802c0a4a040443c1db0142f62c053fc964a59c06640443c21c8a7a41ec053fc92e62131a940443c291fb3fa6ec053fc8f08461f9f40443c310dbf0564c053fc89c1b5419640443c3b1d0c8041c053fc85e3da2f8c40443c41e57d9dbbc053fc7f90d9d77740443c4c05921038c053fc7b28954a8040443c5308bb9064c053fc784662bae040443c57646ae3a4c053fc7785729b2840443c5892684cf0c053fc72a7bd48cb40443c5ec3dab5c4c053fc6d0d49949f40443c642bf9830ec053fc6a5508701140443c66234a87e4c053fc65b63d3e4f40443c68f4b61fe2c053fc5ecc3e319440443c6ba493c89fc053fc55b899392240443c6efc371da3c053fc4aba38759240443c73365881a1c053fc455219a84840443c76534373f3c053fc434e3369ba40443c77bbf93ff2c053fc2e7f6f4be840443c866a11ec92c053fc2b777d0f1f40443c8826aa8eb4c053fc24bfd2e94740443c8b43958106c053fc1f644955b440443c8cf7caa759c053fc19f7f8ca8240443c8e2e2b8c76c053fc12c27a637340443c8e92d55a3ac053fc0ce0b912dc40443c8e368f0846c053fc0c1b97353b40443c8e1d6494d5c053fc0539fba45140443c8d5c74751dc053fbff6d33094240443c8bd230b9dcc053fbf950b955f840443c89a88ace25c053fbf822bbecab40443c892ab68cefc053fbf498c3b0c440443c87c200c0f0c053fbf36ef8056040443c874c8ffb8bc053fbf21f6cacd240443c86c6583e85c053fbf0aa21a71a40443c86162f166ec053fbe86833c60040443c8240b78034c053fbe5a78f25a240443c8101f31f47c053fbe425aee63240443c806af46aa1c053fbe132b55ef240443c7ed84d338fc053fbde82d7b63540443c7d2c7b890d
